単語,重要度,該当文章
言う,0.22241037716999124,「表3を裁判官が却下して具体的に立証しろと言った！！」が最近の暇アノンのブームらしいが、その中に誰1人期日を傍聴した人どころか訴訟記録の閲覧すらした人すらいない模様 まあ暇空の言うことを全部妄信するのが暇アノンだから仕方ないよね / 
記録,0.23537887891893428,「表3を裁判官が却下して具体的に立証しろと言った！！」が最近の暇アノンのブームらしいが、その中に誰1人期日を傍聴した人どころか訴訟記録の閲覧すらした人すらいない模様 まあ暇空の言うことを全部妄信するのが暇アノンだから仕方ないよね / 
訴訟,0.18617621823007083,「表3を裁判官が却下して具体的に立証しろと言った！！」が最近の暇アノンのブームらしいが、その中に誰1人期日を傍聴した人どころか訴訟記録の閲覧すらした人すらいない模様 まあ暇空の言うことを全部妄信するのが暇アノンだから仕方ないよね / 
閲覧,0.23537887891893428,「表3を裁判官が却下して具体的に立証しろと言った！！」が最近の暇アノンのブームらしいが、その中に誰1人期日を傍聴した人どころか訴訟記録の閲覧すらした人すらいない模様 まあ暇空の言うことを全部妄信するのが暇アノンだから仕方ないよね / 
一方,0.33921877406797624,貴方は裁判を傍聴したんですか？ まさか一方当事者（暇空）の主張を鵜呑みにしてそんなこと言ってるわけないですよね笑 / 
主張,0.3907541852026756,貴方は裁判を傍聴したんですか？ まさか一方当事者（暇空）の主張を鵜呑みにしてそんなこと言ってるわけないですよね笑 / 
傍聴,0.33921877406797624,貴方は裁判を傍聴したんですか？ まさか一方当事者（暇空）の主張を鵜呑みにしてそんなこと言ってるわけないですよね笑 / 
当事,0.3907541852026756,貴方は裁判を傍聴したんですか？ まさか一方当事者（暇空）の主張を鵜呑みにしてそんなこと言ってるわけないですよね笑 / 
為る,0.23112563981278225,貴方は裁判を傍聴したんですか？ まさか一方当事者（暇空）の主張を鵜呑みにしてそんなこと言ってるわけないですよね笑 / 
無い,0.1823246714707775,貴方は裁判を傍聴したんですか？ まさか一方当事者（暇空）の主張を鵜呑みにしてそんなこと言ってるわけないですよね笑 / 
笑い,0.3090724910949297,貴方は裁判を傍聴したんですか？ まさか一方当事者（暇空）の主張を鵜呑みにしてそんなこと言ってるわけないですよね笑 / 
裁判,0.3090724910949297,貴方は裁判を傍聴したんですか？ まさか一方当事者（暇空）の主張を鵜呑みにしてそんなこと言ってるわけないですよね笑 / 
言う,0.1846125406638783,貴方は裁判を傍聴したんですか？ まさか一方当事者（暇空）の主張を鵜呑みにしてそんなこと言ってるわけないですよね笑 / 
鵜呑み,0.3907541852026756,貴方は裁判を傍聴したんですか？ まさか一方当事者（暇空）の主張を鵜呑みにしてそんなこと言ってるわけないですよね笑 / 
calpis,0.36461363928274537,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
non,0.37219437221256396,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
カルピス,0.36461363928274537,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
ノン,0.37219437221256396,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
ホリグチ,0.19168169234506846,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
人物,0.22080270679699415,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
全体,0.22080270679699415,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
全部,0.20376800535965878,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
呼ぶ,0.19168169234506846,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
唱える,0.22080270679699415,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
居る,0.1728353494701429,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
思う,0.12406479073752132,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
抜ける,0.22080270679699415,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
敬意,0.22080270679699415,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
為る,0.0653008576918756,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
込める,0.22080270679699415,暇アノンは全体的に残念な頭をしているが、その中でもカルピス垢堀口氏別垢説やカルピス垢全部同一人物説を唱えている頭ひとつ抜けた暇アノンは敬意を込めてA級暇アノンと呼びたいと思う / 
masochist,0.3096108776125688,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
non,0.17396439245819326,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
ノン,0.17396439245819326,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
マゾヒスト,0.3096108776125688,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
丸出し,0.285724717255257,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
候補,0.3096108776125688,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
来る,0.2147980532960492,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
沸く,0.285724717255257,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
為る,0.1831305073395078,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
自ら,0.3096108776125688,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
自爆,0.3096108776125688,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
言う,0.14627623426114497,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
過ぎる,0.2210048960600893,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
面白い,0.2556317141339052,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
馬鹿,0.285724717255257,暇アノンをdisるとわざわざ自ら立候補してくるバカ丸出しが湧くの面白過ぎるな 誰もお前のことなんて言ってないのに何故自爆したがるのか、マゾヒスト？ / 
non,0.11414191261062095,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
ノン,0.11414191261062095,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
事実,0.16772566134295272,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
人間,0.1874703509540405,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
出来る,0.1279282924092752,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
基本,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
基礎,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
妄想,0.1874703509540405,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
委ねる,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
対話,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
崩壊,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
必要,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
忘れる,0.1874703509540405,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
思う,0.11414191261062095,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
押し付ける,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
教育,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
文法,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
根本,0.1874703509540405,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
欠落,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
為る,0.18023400711247373,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
無い,0.09478569364916815,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
発言,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
直前,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
知覚,0.1874703509540405,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
福祉,0.1874703509540405,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
能力,0.17635071841611405,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
自分,0.1182143603934693,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
虚無,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
認識,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
重い,0.20314259278227992,暇アノンと対話したけど、あまりにも虚無だな 謎の妄想を押し付ける、自分の直前の発言すら忘れる、単純な事実すら認識できない、文法が崩壊……これは人間としての基本的な知覚能力が大分欠落してるんじゃないかな どこかで根本的な基礎教育が必要だと思うが私には荷が重いので福祉に委ねたい / 
人格,0.3365790702393903,@Viperzerokai その通りです 思想の違いとかじゃ到底説明のつかない人格・知覚の問題を抱えているように感じてしまいました / 
仕舞う,0.227403878009933,@Viperzerokai その通りです 思想の違いとかじゃ到底説明のつかない人格・知覚の問題を抱えているように感じてしまいました / 
付く,0.26622192577501635,@Viperzerokai その通りです 思想の違いとかじゃ到底説明のつかない人格・知覚の問題を抱えているように感じてしまいました / 
問題,0.2563498337169196,@Viperzerokai その通りです 思想の違いとかじゃ到底説明のつかない人格・知覚の問題を抱えているように感じてしまいました / 
居る,0.1317301813755499,@Viperzerokai その通りです 思想の違いとかじゃ到底説明のつかない人格・知覚の問題を抱えているように感じてしまいました / 
思想,0.3106123415939152,@Viperzerokai その通りです 思想の違いとかじゃ到底説明のつかない人格・知覚の問題を抱えているように感じてしまいました / 
感ずる,0.3106123415939152,@Viperzerokai その通りです 思想の違いとかじゃ到底説明のつかない人格・知覚の問題を抱えているように感じてしまいました / 
抱える,0.2921886544204914,@Viperzerokai その通りです 思想の違いとかじゃ到底説明のつかない人格・知覚の問題を抱えているように感じてしまいました / 
知覚,0.3106123415939152,@Viperzerokai その通りです 思想の違いとかじゃ到底説明のつかない人格・知覚の問題を抱えているように感じてしまいました / 
説明,0.3106123415939152,@Viperzerokai その通りです 思想の違いとかじゃ到底説明のつかない人格・知覚の問題を抱えているように感じてしまいました / 
通り,0.3365790702393903,@Viperzerokai その通りです 思想の違いとかじゃ到底説明のつかない人格・知覚の問題を抱えているように感じてしまいました / 
違い,0.3106123415939152,@Viperzerokai その通りです 思想の違いとかじゃ到底説明のつかない人格・知覚の問題を抱えているように感じてしまいました / 
net,0.33754596345567095,Colaboへの誹謗中傷を止められない貴方が心配です。これを機にネットを断ち長期間療養してください。 / 
ネット,0.33754596345567095,Colaboへの誹謗中傷を止められない貴方が心配です。これを機にネットを断ち長期間療養してください。 / 
下さる,0.24106682422444584,Colaboへの誹謗中傷を止められない貴方が心配です。これを機にネットを断ち長期間療養してください。 / 
中傷,0.25375549075596643,Colaboへの誹謗中傷を止められない貴方が心配です。これを機にネットを断ち長期間療養してください。 / 
心配,0.3175247331161194,Colaboへの誹謗中傷を止められない貴方が心配です。これを機にネットを断ち長期間療養してください。 / 
断つ,0.365764302731732,Colaboへの誹謗中傷を止められない貴方が心配です。これを機にネットを断ち長期間療養してください。 / 
期間,0.33754596345567095,Colaboへの誹謗中傷を止められない貴方が心配です。これを機にネットを断ち長期間療養してください。 / 
止める,0.30199506037157897,Colaboへの誹謗中傷を止められない貴方が心配です。これを機にネットを断ち長期間療養してください。 / 
為る,0.1081722367806502,Colaboへの誹謗中傷を止められない貴方が心配です。これを機にネットを断ち長期間療養してください。 / 
療養,0.365764302731732,Colaboへの誹謗中傷を止められない貴方が心配です。これを機にネットを断ち長期間療養してください。 / 
誹謗,0.25375549075596643,Colaboへの誹謗中傷を止められない貴方が心配です。これを機にネットを断ち長期間療養してください。 / 
non,0.15208479229258515,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
ノン,0.15208479229258515,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
使う,0.2349729539968059,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
傷病,0.2706709421846105,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
切る,0.24978895774355803,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
叩き,0.24978895774355803,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
叩く,0.24978895774355803,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
弱者,0.2706709421846105,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
強請る,0.2706709421846105,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
手当て,0.2706709421846105,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
挙げ句,0.2706709421846105,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
救う,0.2706709421846105,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
欲しい,0.20615200752582763,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
為る,0.08004903985698673,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
男性,0.24978895774355803,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
福祉,0.24978895774355803,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
自分,0.15751099692689632,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
跳ね返る,0.2706709421846105,傷病手当を使い切った挙句Colabo叩きで暇アノンから欲しいものおねだりする弱者男性、流石に救えないよ 福祉を叩いても自分に跳ね返るだけやで…… / 
non,0.371360974659508,「暇アノンってバカ丸出しだからやめた方がいい」、名言過ぎてガチで全ての暇アノンに聞かせてあげたいまであるな / 
ノン,0.371360974659508,「暇アノンってバカ丸出しだからやめた方がいい」、名言過ぎてガチで全ての暇アノンに聞かせてあげたいまであるな / 
上げる,0.26138389618558827,「暇アノンってバカ丸出しだからやめた方がいい」、名言過ぎてガチで全ての暇アノンに聞かせてあげたいまであるな / 
丸出し,0.3049676085573776,「暇アノンってバカ丸出しだからやめた方がいい」、名言過ぎてガチで全ての暇アノンに聞かせてあげたいまであるな / 
全て,0.28687873356530175,「暇アノンってバカ丸出しだからやめた方がいい」、名言過ぎてガチで全ての暇アノンに聞かせてあげたいまであるな / 
名言,0.3304624459370911,「暇アノンってバカ丸出しだからやめた方がいい」、名言過ぎてガチで全ての暇アノンに聞かせてあげたいまであるな / 
有る,0.17968757330052934,「暇アノンってバカ丸出しだからやめた方がいい」、名言過ぎてガチで全ての暇アノンに聞かせてあげたいまであるな / 
止める,0.2728479120733328,「暇アノンってバカ丸出しだからやめた方がいい」、名言過ぎてガチで全ての暇アノンに聞かせてあげたいまであるな / 
聞く,0.2728479120733328,「暇アノンってバカ丸出しだからやめた方がいい」、名言過ぎてガチで全ての暇アノンに聞かせてあげたいまであるな / 
良い,0.2037693623218299,「暇アノンってバカ丸出しだからやめた方がいい」、名言過ぎてガチで全ての暇アノンに聞かせてあげたいまであるな / 
過ぎる,0.2358890588058747,「暇アノンってバカ丸出しだからやめた方がいい」、名言過ぎてガチで全ての暇アノンに聞かせてあげたいまであるな / 
馬鹿,0.3049676085573776,「暇アノンってバカ丸出しだからやめた方がいい」、名言過ぎてガチで全ての暇アノンに聞かせてあげたいまであるな / 
ショウ,0.40828341924482375,なる ほど それはお気の毒なことですねえ 藤澤翔馬さんの今後のご活躍をお祈り申し上げます / 
フジサワ,0.40828341924482375,なる ほど それはお気の毒なことですねえ 藤澤翔馬さんの今後のご活躍をお祈り申し上げます / 
今後,0.40828341924482375,なる ほど それはお気の毒なことですねえ 藤澤翔馬さんの今後のご活躍をお祈り申し上げます / 
成る,0.22200240216375733,なる ほど それはお気の毒なことですねえ 藤澤翔馬さんの今後のご活躍をお祈り申し上げます / 
活躍,0.40828341924482375,なる ほど それはお気の毒なことですねえ 藤澤翔馬さんの今後のご活躍をお祈り申し上げます / 
申し上げる,0.3767847739177788,なる ほど それはお気の毒なことですねえ 藤澤翔馬さんの今後のご活躍をお祈り申し上げます / 
祈る,0.3767847739177788,なる ほど それはお気の毒なことですねえ 藤澤翔馬さんの今後のご活躍をお祈り申し上げます / 
follow,0.22834724779042537,未だに残ってる暇アノン、全員わざわざ青識や山本一郎をフォロー・RT・いいねしないルールに従ってやってるのマジで脳みそのない家畜の群れで好き / 
non,0.15539656480397993,未だに残ってる暇アノン、全員わざわざ青識や山本一郎をフォロー・RT・いいねしないルールに従ってやってるのマジで脳みそのない家畜の群れで好き / 
rule,0.27656502648092723,未だに残ってる暇アノン、全員わざわざ青識や山本一郎をフォロー・RT・いいねしないルールに従ってやってるのマジで脳みそのない家畜の群れで好き / 
