単語,重要度,該当文章
思う,0.11296968553166437,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
成る,0.20976079992331612,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
書く,0.17277292593760826,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
材料,0.22873952903036107,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
添削,0.22873952903036107,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
為る,0.1718024557351783,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
無敵,0.1986578530678831,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
理由,0.1986578530678831,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
生活,0.14855767238795906,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
答弁,0.21542817536070935,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
良い,0.11934379596344077,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
裁判,0.1531460342649986,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
言う,0.09351220733010492,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
諦める,0.21542817536070935,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
賠償,0.2059836196289188,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
送る,0.18761152416776752,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
開示,0.4015472804601926,その答弁内容が弁護士の添削はいってるかは不安材料ですよね ちゃんとした理由書いて送れば不開示にはなるでしょうけど 開示されて裁判になったとてあれなら賠償金5万円くらいでしょうね そもそも生活保護の無敵の人なので弁護団側も開示だけして諦めると思いますよ 取れる人から取った方が効率いいし / 
gum,0.16975527532257906,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
safe,0.1474306547953712,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
tea,0.16975527532257906,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
オザワ,0.14298854987412024,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
ガム,0.16975527532257906,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
セーフ,0.1474306547953712,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
ティー,0.16975527532257906,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
先生,0.09500485479376895,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
原告,0.15987647336523123,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
回る,0.1528673518314681,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
実際,0.15987647336523123,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
害悪,0.3057347036629362,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
居る,0.07325353421080978,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
底辺,0.3395105506451581,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
捲る,0.23522887815579047,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
放火,0.1474306547953712,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
本人,0.14298854987412024,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
某氏,0.16975527532257906,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
比喩,0.1528673518314681,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
為る,0.21250060638877266,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
理論,0.16975527532257906,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
疑問,0.15987647336523123,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
表現,0.1528673518314681,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
裁判,0.2273096156262985,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
覚える,0.15987647336523123,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
言う,0.27759418004637126,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
訴える,0.12234488018647643,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
認定,0.16975527532257906,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
請求,0.11761443907789523,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
適用,0.16975527532257906,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
開示,0.0993339009345505,「放火して回っている」という比喩表現で開示請求した小沢先生に疑問しか覚えない😃 「害悪」だって某氏が「底辺」と言ってガムテから訴えられた裁判で実際に裁判所から認定された「原告が底辺って言いまくってるからセーフ」理論が適用される気がする🤔 だって本人が害悪って言いまくってんだから / 
予想,0.15214199580835597,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
作品,0.15686846312971986,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
侮辱,0.17011100372723043,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
原告,0.5103330111816913,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
受忍,0.15214199580835597,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
回る,0.16265319161605904,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
回答,0.17011100372723043,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
多用,0.1806221995349335,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
実名,0.17011100372723043,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
害悪,0.16265319161605904,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
対する,0.12671517577831012,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
居る,0.15588575315519615,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
弁護,0.08845407238530113,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
感じ,0.13017681670938921,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
放火,0.15686846312971986,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
普段,0.3253063832321181,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
書く,0.13642865330370968,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
有る,0.09077715994056122,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
比喩,0.16265319161605904,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
為る,0.22610388310767296,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
燃やす,0.17011100372723043,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
発言,0.12514355529127552,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
終わる,0.14468418369718458,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
表現,0.16265319161605904,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
貰う,0.1388994552108454,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
越える,0.1388994552108454,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
開示,0.10569278416290402,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
関連,0.1806221995349335,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
限度,0.14814582462826367,まぁ「放火して回ってる」は原告が普段から何度も発言している「○○は作品を燃やした」に関連した比喩表現であること、「害悪」は原告が普段から実名垢等に対して多用して侮辱しているため、原告の受忍限度を超えない的な感じで回答書を弁護士に書いてもらえば不開示に終わると予想 / 
anti,0.2234868548215066,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
level,0.22788154201146418,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
non,0.15805839485831272,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
tweet,0.17368721455552227,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
アンチ,0.2234868548215066,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
ツイート,0.17368721455552227,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
ノン,0.15805839485831272,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
レベル,0.22788154201146418,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
使う,0.40270769285270336,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
凍結,0.26170621163181185,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
性格,0.2737057041427465,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
有る,0.14605890234737814,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
消す,0.2125433921309623,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
為る,0.2182783753411779,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
煽り,0.2737057041427465,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
自身,0.2737057041427465,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
言う,0.23761817144274017,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
通報,0.24479387682163803,5chのレスバでいつも使ってる煽りだから使っただけやで そもそも俺自身、アンチ暇なだけで性格としては前から暇アノンと同レベルのクズということはたびたび言ってるんだけどなぁ🤔 ただツイート通報されて凍結される可能性があるから消すわ🙂 / 
follow,0.25836848048228817,今のところ凍結はされていないので😁 ただ、次また海外垢からの大量フォローが始まったら一時的に鍵をかけますね / 
フォロー,0.25836848048228817,今のところ凍結はされていないので😁 ただ、次また海外垢からの大量フォローが始まったら一時的に鍵をかけますね / 
一時,0.40159625554144973,今のところ凍結はされていないので😁 ただ、次また海外垢からの大量フォローが始まったら一時的に鍵をかけますね / 
凍結,0.3616438780673898,今のところ凍結はされていないので😁 ただ、次また海外垢からの大量フォローが始まったら一時的に鍵をかけますね / 
大量,0.3616438780673898,今のところ凍結はされていないので😁 ただ、次また海外垢からの大量フォローが始まったら一時的に鍵をかけますね / 
始まる,0.40159625554144973,今のところ凍結はされていないので😁 ただ、次また海外垢からの大量フォローが始まったら一時的に鍵をかけますね / 
居る,0.1732985616401977,今のところ凍結はされていないので😁 ただ、次また海外垢からの大量フォローが始まったら一時的に鍵をかけますね / 
